crossroad,veics
60,A
49,B
76,G
69,E
92,F
94,H
72,C
34,A
31,B
51,G
6,F
68,H
1,C
7,A
24,B
101,D
98,G
9,E
64,F
28,H
108,C
58,A
102,B
50,D
91,G
70,F
80,I
104,H
37,C
96,A
54,B
18,D
100,G
22,E
23,F
3,I
103,H
48,C
16,A
61,B
43,G
117,F
20,I
2,H
81,C
13,A
106,B
84,D
79,G
6,E
116,F
39,I
4,H
30,C
19,A
69,B
12,D
87,G
31,E
42,F
56,I
44,H
74,C
49,A
60,B
91,D
21,G
109,F
92,I
95,H
71,C
52,A
45,B
101,G
14,F
75,I
9,H
66,C
55,A
34,B
57,G
59,F
70,I
22,H
90,C
54,A
7,B
6,D
112,G
8,F
111,I
38,H
24,C
50,A
85,B
100,D
93,G
42,E
3,F
68,I
11,H
102,C
88,A
58,B
16,D
63,G
48,F
116,I
97,H
73,C
5,A
96,B
43,D
28,G
39,F
104,I
31,H
61,C
84,A
74,B
79,D
17,G
45,E
78,F
40,I
80,H
23,C
12,A
19,B
52,D
18,G
75,F
2,I
105,H
117,C
91,A
55,B
42,D
4,G
71,F
95,I
26,H
106,C
90,B
63,D
6,G
111,F
14,I
47,H
109,C
85,A
50,B
54,D
53,G
7,E
29,I
62,H
59,C
41,A
23,B
88,D
44,G
11,E
8,I
83,H
3,C
43,A
91,B
76,D
16,G
78,E
48,I
25,H
60,C
77,A
81,B
13,D
115,G
97,E
95,F
9,I
70,H
99,C
79,A
28,D
80,G
105,E
114,F
0,I
116,H
34,C
113,A
59,B
49,D
52,G
58,E
106,F
71,I
33,H
39,C
74,A
43,B
5,D
42,G
47,E
15,F
38,I
98,H
96,C
63,A
78,D
89,G
100,E
29,F
36,I
45,H
75,C
90,A
79,B
41,D
54,G
83,E
9,F
64,I
40,H
19,C
1,A
11,B
115,D
88,G
25,E
99,F
65,I
21,H
55,C
23,A
97,B
77,D
70,G
81,E
34,F
106,I
7,H
111,C
37,A
105,B
113,D
86,G
114,E
72,I
57,H
110,C
59,A
5,G
76,E
51,F
26,I
93,H
50,C
94,A
47,B
74,D
78,G
13,E
108,I
8,H
95,C
117,B
90,D
116,G
43,E
10,F
30,I
0,H
91,C
115,A
83,B
112,D
41,G
33,E
46,F
99,I
36,H
29,C
67,B
1,D
20,G
15,E
82,F
101,I
58,H
97,C
110,B
114,D
56,G
28,E
118,F
62,I
17,H
9,C
11,A
94,B
4,D
77,G
51,E
65,F
66,I
64,H
27,C
47,A
25,B
86,D
40,G
10,E
100,F
98,I
53,H
32,C
73,A
115,B
85,D
113,G
79,E
87,F
45,I
106,H
107,C
83,A
95,B
15,D
74,G
46,E
76,F
24,I
16,H
33,B
37,D
8,G
49,E
26,F
34,I
72,H
68,C
109,A
29,B
51,D
90,G
117,E
50,F
102,I
52,H
84,C
3,A
20,D
0,G
82,E
13,F
21,I
89,H
104,C
86,A
103,B
44,D
36,G
67,E
101,F
18,I
88,H
12,C
110,A
10,D
1,G
112,E
28,F
57,I
81,H
25,C
39,A
32,B
46,D
114,G
94,E
27,F
54,I
5,H
35,C
22,A
73,D
15,G
118,E
49,F
50,I
108,H
65,C
95,A
9,B
82,D
92,G
4,E
62,F
93,I
41,H
2,C
29,A
86,B
109,D
64,G
115,E
107,F
60,I
30,H
26,C
70,A
68,B
3,D
14,G
103,E
98,F
17,I
43,H
13,C
75,A
104,B
110,D
37,G
85,E
45,F
53,I
99,H
101,C
20,A
22,B
118,D
23,G
44,E
84,F
16,I
79,H
63,C
111,A
65,B
80,D
51,G
87,E
112,F
27,I
117,H
49,C
31,B
39,D
48,G
9,E
21,F
52,I
67,H
86,C
32,A
2,B
29,D
73,G
6,F
96,I
66,H
62,C
26,B
56,D
106,G
12,F
89,I
77,H
38,C
70,B
92,D
109,G
22,E
4,F
88,I
94,H
98,C
13,B
87,D
3,G
18,F
81,I
24,H
45,C
68,A
101,B
116,D
110,G
31,E
35,F
107,I
113,H
49,B
75,D
72,G
6,E
57,F
19,I
74,H
21,C
104,A
20,B
64,D
39,G
80,E
54,F
55,I
115,H
65,A
62,B
40,D
29,G
93,F
5,I
1,H
2,A
38,B
14,D
7,G
42,F
91,I
103,H
70,C
26,A
98,B
111,D
87,G
17,F
100,I
37,H
18,C
56,A
6,D
108,G
53,F
84,I
23,H
13,A
48,D
59,G
16,F
12,I
9,H
57,C
101,A
21,B
32,D
43,G
116,E
52,F
41,I
22,H
54,C
49,A
8,D
75,G
42,E
85,F
35,I
73,H
93,C
92,A
18,B
68,D
95,G
64,E
44,F
117,I
34,H
20,C
62,A
104,D
50,G
40,E
89,F
77,I
119,H
17,C
38,A
7,D
30,G
78,F
113,I
102,H
53,C
0,A
56,B
65,D
111,G
88,F
74,I
109,H
14,A
57,B
42,D
79,G
80,F
76,I
3,H
98,A
54,B
2,D
6,G
81,F
28,I
110,H
16,C
36,A
93,B
43,D
99,G
119,E
63,F
112,I
61,H
52,C
58,A
92,B
101,D
32,G
78,E
116,F
1,I
39,H
85,C
21,A
17,B
50,D
68,G
8,E
64,F
44,I
59,H
89,C
48,A
45,B
38,D
104,G
5,F
37,I
60,H
106,A
0,B
79,D
65,G
114,F
23,I
27,H
18,A
53,B
99,D
42,G
15,F
80,I
96,H
88,C
57,A
14,B
78,D
66,G
61,E
40,F
9,I
19,H
56,C
7,A
36,B
13,D
2,G
86,F
73,I
69,H
71,C
43,A
58,B
101,G
41,F
63,I
55,H
81,C
54,A
119,B
49,D
115,G
114,E
8,F
90,I
91,H
92,C
50,A
85,B
18,D
24,G
45,E
117,F
116,I
100,H
5,C
79,A
106,B
38,G
15,E
70,F
109,I
76,H
93,A
89,B
26,G
77,F
3,I
28,H
0,C
99,A
61,B
78,G
13,E
113,F
110,I
97,H
14,C
17,A
7,B
114,D
34,G
58,E
1,F
4,I
25,H
41,C
53,A
43,B
115,D
102,G
69,E
20,F
86,I
75,H
36,C
119,A
50,B
15,D
62,G
49,E
37,F
8,I
11,H
106,C
72,A
79,B
54,D
60,G
56,F
39,I
95,H
117,C
85,A
24,D
27,G
23,F
29,I
112,H
77,C
108,A
18,G
51,F
70,I
111,H
61,C
94,A
96,G
97,E
71,F
59,I
44,H
113,C
115,A
69,B
114,G
25,E
9,F
75,I
80,H
1,C
30,A
67,B
15,G
7,E
73,F
95,I
32,H
50,C
89,A
98,G
43,E
13,F
64,I
63,H
37,C
22,A
72,B
60,D
19,G
51,E
90,F
20,I
116,H
23,C
66,A
27,D
84,G
11,E
109,F
56,I
4,H
108,B
55,G
79,E
3,F
111,I
47,H
74,C
24,A
81,B
91,G
39,F
71,I
68,H
9,C
94,B
96,D
21,G
67,E
29,F
40,I
104,H
73,C
16,A
103,B
51,D
100,G
87,F
65,I
2,H
13,C
52,A
115,B
19,D
76,G
10,F
101,I
8,H
97,B
28,G
47,E
46,F
32,I
31,H
48,C
30,B
112,G
82,F
45,H
90,C
60,A
23,B
84,D
54,G
81,E
118,F
38,H
72,C
34,A
22,B
85,D
44,G
94,E
59,F
58,H
109,C
27,A
25,B
55,D
57,G
87,E
75,F
68,I
70,H
99,C
88,A
66,B
16,D
93,G
103,E
6,F
104,I
7,H
108,C
96,A
11,B
91,D
17,G
115,E
95,F
2,I
26,H
3,C
5,A
74,B
100,D
51,G
10,E
92,F
18,I
43,H
97,C
23,A
24,B
52,D
80,G
46,E
111,F
45,I
79,H
39,C
102,A
117,B
87,D
12,G
82,E
14,F
0,I
67,H
29,C
19,A
13,B
28,D
63,G
85,E
106,F
38,I
81,H
30,C
84,A
60,B
116,G
118,E
65,F
26,I
94,H
25,C
41,A
34,B
88,D
53,G
22,E
42,F
36,I
103,H
59,C
77,A
96,B
4,G
6,E
50,F
62,H
107,C
55,A
102,B
5,D
89,G
101,F
64,H
66,C
113,A
90,B
10,D
16,G
117,E
78,F
92,I
83,H
110,C
11,A
47,B
46,D
52,G
100,E
18,F
14,I
105,H
75,C
1,A
19,B
82,D
86,G
42,E
48,F
81,I
98,H
35,C
74,A
9,B
12,D
87,G
28,E
45,F
106,I
33,H
24,C
13,A
29,B
118,D
8,G
49,F
62,I
21,H
95,C
37,A
59,B
41,D
88,G
78,E
99,F
50,I
57,H
60,C
90,A
110,B
77,D
70,G
83,E
107,F
115,H
34,C
47,A
55,B
6,D
20,G
105,E
35,F
54,I
22,H
96,C
91,A
63,D
56,G
85,F
98,I
93,H
111,C
73,A
95,B
113,D
5,G
9,E
26,F
40,H
102,C
1,D
64,G
33,E
100,F
48,I
0,H
65,C
29,A
91,B
74,D
7,G
114,F
99,I
36,H
101,C
12,A
83,B
42,D
41,G
81,F
107,I
119,H
18,C
59,A
105,B
37,D
23,G
62,F
35,I
117,H
45,C
109,A
86,D
43,G
54,F
21,I
61,H
49,C
110,A
90,D
77,G
28,F
57,I
17,H
19,C
63,A
33,B
76,D
6,G
15,F
72,I
53,H
55,C
3,A
65,B
20,D
79,G
114,E
34,F
93,I
89,H
85,C
95,A
101,B
56,D
113,G
119,E
98,F
16,H
32,C
39,A
18,B
73,D
1,G
51,F
108,I
52,H
26,C
83,A
49,B
64,D
40,G
61,E
21,F
117,I
88,H
81,C
86,A
29,D
74,G
15,E
57,F
30,I
5,H
68,C
75,A
31,B
78,D
42,G
17,I
41,H
104,C
119,B
109,D
0,G
93,F
34,I
106,H
27,C
65,A
85,B
110,D
115,G
51,E
66,I
23,H
2,C
101,A
86,B
114,D
37,G
76,E
53,I
77,H
62,C
20,A
61,B
7,D
90,G
117,F
89,I
99,H
54,C
18,A
32,B
112,D
73,G
31,E
16,I
72,H
98,C
70,A
26,B
15,D
36,G
64,E
27,F
52,I
9,H
91,C
58,A
3,D
29,G
17,F
88,I
108,H
21,C
94,A
68,B
43,D
78,G
87,F
5,I
113,H
86,C
49,A
104,B
39,D
92,G
53,F
24,I
30,H
84,C
119,A
2,B
44,D
59,G
89,F
41,I
31,H
57,C
56,A
20,B
51,D
109,G
76,F
100,I
69,H
61,C
111,A
70,B
79,D
106,G
23,I
1,H
93,C
85,A
58,B
75,D
110,G
87,E
16,F
60,I
97,H
117,C
7,A
62,B
80,D
99,G
112,E
52,F
96,I
74,H
38,C
32,A
45,B
65,D
114,G
88,F
102,I
34,H
17,C
26,A
94,B
115,D
14,G
86,F
19,I
37,H
53,C
43,A
54,B
101,D
15,G
64,F
77,I
25,H
12,C
68,A
81,B
92,D
72,G
69,E
5,F
55,I
66,H
89,C
22,A
67,B
87,D
3,G
58,E
41,F
9,I
73,H
20,C
104,A
98,B
116,D
95,G
97,E
84,F
27,I
24,H
63,C
79,A
56,B
18,D
50,G
44,E
23,F
113,I
100,H
16,C
115,A
21,B
111,D
108,G
45,E
112,F
28,I
11,H
70,C
2,A
57,B
99,D
39,G
25,E
1,I
60,H
52,C
62,A
93,B
32,D
51,G
94,E
77,F
86,I
47,H
88,C
54,A
7,B
4,D
30,G
81,E
12,F
74,I
96,H
98,A
69,B
14,D
75,G
67,E
20,F
91,I
59,H
71,C
92,A
38,B
68,D
34,G
80,E
63,F
37,I
102,H
5,C
43,B
8,D
65,G
11,E
9,F
84,I
58,H
41,C
21,A
97,B
104,D
66,G
116,E
44,F
90,I
45,H
56,C
99,A
103,B
13,D
101,G
47,E
70,F
73,I
19,H
23,C
57,A
22,B
2,D
24,G
4,E
113,F
29,I
94,H
77,C
0,A
17,B
50,D
87,G
7,E
71,F
76,I
55,H
93,A
25,B
40,D
100,G
43,E
1,F
12,I
109,H
9,C
14,A
79,B
49,D
48,G
8,E
37,F
20,I
81,H
36,A
11,B
54,D
60,G
103,E
80,F
59,I
110,H
97,C
38,A
53,B
85,D
18,G
13,E
90,F
63,I
67,H
106,A
117,B
96,G
22,E
6,F
44,I
3,H
113,C
50,A
115,B
111,G
79,E
116,F
70,I
27,H
1,C
17,A
92,B
24,D
32,G
73,F
45,I
83,H
25,C
0,B
38,D
68,G
56,F
71,I
28,H
37,C
11,A
14,B
100,D
104,G
40,E
4,F
109,I
91,H
36,B
48,D
26,G
49,E
42,F
81,I
7,H
90,C
53,A
106,B
60,D
62,G
117,E
8,F
64,I
76,H
47,B
102,G
83,E
29,F
110,I
63,H
89,B
96,D
86,G
85,E
78,F
80,I
44,H
99,C
50,B
19,G
6,E
59,F
116,I
105,H
73,C
23,B
55,G
115,E
45,F
112,I
95,H
107,C
72,A
9,B
2,G
42,E
10,F
56,I
39,H
92,C
24,A
83,B
27,G
100,E
46,F
3,I
119,H
35,C
47,A
90,B
86,D
98,G
78,E
13,F
8,I
75,H
0,C
108,A
19,D
28,G
82,F
111,H
14,C
48,A
55,D
91,G
105,E
118,F
65,I
70,H
29,C
16,A
21,G
99,F
95,I
32,H
36,C
30,A
6,D
76,G
119,E
114,F
39,I
64,H
59,C
52,A
72,B
42,D
57,G
107,F
75,I
68,H
106,C
60,A
31,B
27,D
84,G
10,E
109,F
101,I
80,H
45,C
88,A
24,B
78,D
63,G
46,E
92,F
111,I
104,H
13,C
96,A
105,B
44,G
9,E
81,F
18,I
26,H
74,C
89,A
108,B
28,D
54,G
82,E
3,F
99,I
116,H
50,C
5,A
29,B
16,D
93,G
118,E
35,F
107,I
62,H
86,A
119,B
91,D
70,G
31,E
65,F
32,I
2,H
41,A
30,B
52,D
12,G
114,E
15,F
4,I
98,H
109,C
34,A
59,B
38,G
95,F
68,I
112,H
72,C
77,A
60,B
10,D
6,G
40,F
43,H
110,C
66,A
13,B
46,D
42,G
39,F
92,I
103,H
24,C
58,A
96,B
82,D
64,G
14,F
104,I
22,H
81,C
19,A
74,B
88,D
78,G
15,E
75,F
35,I
21,H
108,C
55,A
86,B
84,D
17,G
28,E
51,F
26,I
79,H
3,C
113,A
110,B
118,D
16,G
101,F
62,I
8,H
65,C
23,A
34,B
63,D
80,G
111,F
2,I
117,H
30,C
83,A
5,D
20,G
106,F
14,I
99,H
95,C
1,A
66,B
114,D
52,G
49,F
98,I
61,H
60,C
90,A
45,B
12,D
116,G
51,E
18,F
21,I
33,H
39,C
29,A
58,B
41,D
7,G
26,F
97,H
96,C
119,A
67,B
77,D
88,G
50,F
57,H
86,C
27,A
65,B
15,D
112,G
87,F
117,I
115,H
75,C
59,A
19,B
113,D
5,G
62,F
106,I
93,H
34,C
13,A
95,B
64,D
56,G
61,E
85,F
54,I
38,H
101,C
91,A
55,B
76,D
8,G
33,E
100,F
0,I
17,H
111,C
84,A
1,D
114,G
45,E
98,F
11,H
49,C
102,A
20,D
53,G
97,E
28,F
36,I
16,H
66,C
74,A
91,B
7,D
43,G
58,E
86,F
50,I
25,H
18,C
110,A
81,B
44,D
99,G
67,E
21,F
57,I
69,H
26,C
65,A
61,B
90,D
89,G
87,E
117,F
93,I
52,H
19,C
37,A
101,B
51,D
41,G
11,E
34,F
40,I
88,H
62,C
73,A
33,B
56,D
79,G
64,E
54,F
38,I
4,H
48,C
63,A
97,B
29,D
77,G
76,E
86,I
9,H
55,C
12,A
49,B
43,D
15,G
17,I
5,H
85,C
95,A
102,B
74,D
23,G
25,E
57,F
16,I
31,H
98,C
20,A
18,B
99,D
113,G
81,E
53,H
91,C
94,A
11,B
110,D
1,G
69,E
93,F
72,I
45,H
21,C
101,A
26,B
87,D
90,G
44,E
52,I
106,H
61,C
7,A
62,B
65,D
51,G
24,I
0,H
117,C
70,A
85,B
80,D
92,G
64,F
88,I
89,H
32,C
56,A
25,B
116,D
4,G
17,F
34,I
58,H
97,C
49,A
98,B
79,D
29,G
76,F
9,I
47,H
68,C
109,A
69,B
13,D
74,G
48,F
108,I
67,H
102,C
18,A
20,B
37,D
110,G
16,F
5,I
36,H
54,C
11,A
94,B
112,D
87,G
53,I
41,H
104,C
3,A
7,B
8,D
14,G
44,F
30,I
40,H
57,C
43,A
21,B
73,D
115,G
47,E
52,F
60,I
72,H
25,C
26,A
70,B
101,D
106,G
80,E
88,F
100,I
24,H
27,C
62,A
32,B
109,D
59,G
96,I
77,H
93,C
99,A
56,B
92,D
65,G
116,E
6,F
45,I
34,H
71,C
85,A
68,B
14,D
0,G
13,E
9,F
28,I
108,H
2,C
22,A
47,B
18,D
50,G
94,E
42,F
66,I
23,H
20,C
39,A
54,B
115,D
36,G
112,E
5,F
48,I
113,H
17,C
98,A
104,B
3,D
37,G
7,E
27,F
89,I
30,H
84,C
79,A
57,B
73,G
6,E
78,F
19,I
1,H
16,C
21,A
103,B
101,G
8,E
71,F
41,I
74,H
52,C
75,A
43,B
50,D
40,G
80,F
44,I
81,H
70,C
32,A
93,B
39,D
72,G
42,E
53,F
77,I
83,H
88,C
92,A
22,B
49,D
24,G
10,F
55,I
60,H
38,C
68,A
2,B
6,D
34,G
78,E
116,F
27,I
110,H
56,C
47,A
117,B
75,D
109,G
103,E
114,F
71,I
105,H
63,C
14,A
79,B
4,D
108,G
43,E
20,F
91,I
94,H
9,C
54,A
17,B
42,D
18,G
83,E
45,F
64,I
100,H
12,C
115,A
38,B
3,G
10,E
15,F
90,I
96,H
5,C
104,A
78,D
95,G
22,E
46,F
23,I
28,H
107,C
57,A
92,B
32,D
39,G
49,E
82,F
76,I
59,H
53,C
93,A
14,B
85,D
30,G
117,E
84,F
80,I
66,H
99,C
111,A
83,B
68,D
6,G
114,E
89,F
113,I
37,H
35,C
106,A
115,B
10,D
26,G
105,E
118,F
116,I
19,H
2,A
24,D
75,G
15,E
70,F
1,I
73,H
45,C
17,A
54,D
60,G
46,E
56,F
74,I
44,H
38,A
53,B
100,G
79,E
13,F
29,I
55,H
50,A
106,B
114,D
42,G
4,E
63,F
81,I
109,H
83,A
31,B
104,D
96,G
82,E
12,F
110,I
3,H
92,C
105,B
111,D
78,G
115,E
107,F
20,I
27,H
89,C
15,D
32,G
118,E
41,F
84,I
95,H
14,C
50,B
2,D
62,G
85,E
77,F
102,I
91,H
46,D
28,G
90,F
70,I
7,H
13,C
24,A
82,D
66,G
31,E
112,F
59,I
103,H
106,C
0,A
38,D
68,G
23,F
65,I
43,H
53,A
9,B
60,D
54,G
99,F
56,I
22,H
58,A
89,B
118,D
114,G
8,F
37,I
64,H
50,C
36,A
100,D
19,G
35,F
63,I
39,H
41,C
13,B
40,D
104,G
49,F
12,I
119,H
77,C
16,A
96,D
44,G
92,F
101,I
61,H
90,C
52,A
24,B
28,D
111,G
9,E
113,F
73,I
97,H
23,C
72,A
0,B
15,G
14,F
107,I
11,H
34,A
45,B
19,D
2,G
1,F
109,I
25,H
88,A
58,B
55,G
119,E
4,F
99,I
33,H
89,A
67,B
86,G
29,F
18,I
26,H
49,C
108,A
90,B
98,G
100,E
81,F
8,I
117,H
60,A
36,B
16,D
27,G
61,E
59,F
35,I
79,H
113,C
13,A
23,B
52,D
21,G
40,E
65,F
3,I
115,H
1,C
96,A
72,B
55,D
48,G
97,E
37,F
92,I
75,H
24,C
30,A
34,B
7,G
45,E
106,F
95,I
76,H
0,C
5,A
119,B
86,D
38,G
11,E
101,F
14,I
32,H
29,C
19,A
49,B
88,D
57,G
58,E
73,F
39,I
47,H
81,C
66,A
108,B
27,D
43,G
25,E
109,F
26,I
62,H
59,C
90,A
61,B
93,G
67,E
18,F
117,I
69,H
65,C
94,A
60,B
16,G
33,E
85,F
112,I
68,H
74,C
23,A
96,B
5,D
91,G
28,E
100,F
106,I
31,H
36,C
55,A
97,B
48,D
17,G
47,E
51,F
54,I
104,H
37,C
86,A
30,B
90,D
53,G
3,F
75,I
111,H
72,C
119,A
19,B
7,D
20,G
87,F
32,I
2,H
101,C
27,A
66,B
52,G
69,E
6,F
62,I
80,H
34,C
49,A
11,B
43,D
88,G
95,F
98,H
73,C
41,A
29,B
44,D
5,G
51,E
42,F
21,H
108,C
77,A
94,B
91,D
64,G
39,F
68,I
38,H
61,C
25,B
84,G
87,E
78,F
57,H
60,C
55,B
13,D
56,G
26,F
104,I
116,H
96,C
48,A
59,B
79,G
6,E
117,F
111,I
93,H
97,C
7,A
33,B
20,D
89,G
42,E
40,F
2,I
16,H
109,C
43,A
65,B
51,D
90,G
94,E
10,F
98,I
17,H
30,C
11,A
47,B
41,D
115,G
78,E
28,F
21,I
53,H
71,C
22,A
86,B
77,D
76,G
44,E
114,F
38,I
52,H
19,C
29,A
69,B
64,D
12,G
13,E
50,F
4,I
88,H
18,C
113,A
7,B
84,D
80,G
54,F
57,I
9,H
66,C
91,A
81,B
87,D
51,G
10,E
34,F
93,I
45,H
25,C
59,A
103,B
56,D
23,G
71,F
5,H
110,C
1,A
43,B
6,D
41,G
114,E
15,F
16,I
58,H
55,C
65,A
22,B
79,D
116,G
7,E
75,F
50,I
102,H
85,C
20,A
74,B
29,D
77,G
62,F
17,I
67,H
3,C
47,A
91,B
113,D
92,G
46,F
24,I
89,H
95,C
101,B
42,D
87,G
81,E
44,F
53,I
70,H
86,C
37,A
18,B
115,D
14,G
103,E
82,F
52,I
94,H
39,C
84,A
110,B
1,D
6,G
15,E
111,F
0,I
23,H
26,C
85,B
78,D
102,G
43,E
98,F
88,I
63,H
117,C
56,A
95,B
10,D
29,G
64,E
118,F
34,I
41,H
91,C
79,A
20,B
49,D
113,G
46,E
21,F
100,I
99,H
54,C
73,A
12,D
42,G
22,E
57,F
9,I
83,H
75,C
74,A
26,B
114,D
70,G
82,E
93,F
71,I
7,H
27,C
101,A
65,D
1,G
16,F
36,I
105,H
62,C
18,A
92,D
63,G
118,E
17,F
45,I
8,H
32,C
115,A
54,B
15,D
78,G
53,F
90,I
81,H
111,C
110,A
56,B
37,D
99,G
83,E
13,F
72,I
112,H
98,C
85,A
79,B
46,D
114,G
49,E
64,F
5,I
103,H
109,A
62,B
73,D
86,F
40,I
77,H
21,C
95,A
31,B
82,D
65,G
105,E
52,F
108,I
106,H
57,C
12,A
115,B
74,D
15,G
88,F
89,I
4,H
68,C
26,A
83,B
14,D
50,G
9,F
28,I
113,H
93,C
3,A
32,B
101,D
59,G
79,E
45,F
23,I
24,H
48,C
92,A
98,B
76,D
8,G
49,F
60,I
0,H
104,C
54,A
18,D
37,G
31,E
90,F
44,I
34,H
107,C
62,A
105,B
110,D
7,G
115,E
27,F
96,I
100,H
16,C
39,A
21,B
63,D
73,G
5,F
41,I
36,H
20,C
83,A
57,B
118,D
112,G
89,F
30,I
72,H
17,C
14,A
68,B
80,D
74,G
51,F
81,I
43,H
53,C
102,A
117,B
99,D
106,G
23,F
86,I
22,H
35,C
75,A
93,B
109,D
101,G
48,F
19,I
40,H
13,C
32,A
92,B
50,D
4,G
76,E
77,I
108,H
52,C
70,A
14,B
3,D
18,G
87,F
27,I
1,H
88,C
98,A
104,B
116,D
24,G
51,E
107,F
66,I
28,H
9,C
21,A
102,B
54,D
0,G
41,F
55,I
119,H
45,C
63,A
17,B
39,D
34,G
117,E
20,F
29,I
60,H
49,C
57,A
70,B
7,D
110,G
80,E
81,F
113,I
44,H
90,C
99,A
53,B
75,D
109,G
87,E
35,F
91,I
96,H
5,C
68,A
13,B
51,D
95,G
77,F
1,I
61,H
56,C
58,A
85,D
3,G
119,E
76,F
48,I
30,H
92,C
111,A
32,D
100,G
64,I
59,H
14,C
93,A
49,B
8,D
54,G
116,E
29,F
107,I
19,H
102,C
104,A
90,B
87,D
36,G
113,F
65,I
37,H
89,C
50,A
67,B
24,D
72,G
20,I
27,H
23,C
94,A
58,B
39,G
61,E
80,F
35,I
73,H
41,C
17,A
119,B
68,D
40,G
6,F
59,I
97,H
81,C
7,A
111,D
108,G
85,E
56,F
74,H
84,C
53,A
50,B
100,D
28,G
8,E
1,F
110,H
77,C
13,A
89,B
60,G
67,E
42,F
37,I
66,H
29,C
49,A
94,B
112,D
44,G
58,E
78,F
25,H
2,C
90,A
23,B
104,D
26,G
65,F
73,I
55,H
12,C
119,A
7,B
4,D
75,G
97,E
114,F
11,H
113,C
24,A
61,B
51,G
6,E
116,F
80,I
47,H
70,C
106,A
9,B
43,G
42,E
92,F
33,H
63,C
29,B
90,D
32,G
94,E
14,F
101,I
69,H
50,C
89,A
45,B
28,D
96,G
78,E
85,F
56,I
109,H
99,C
23,A
103,B
60,D
87,G
100,E
15,F
18,I
95,H
1,C
16,A
2,B
30,G
112,E
84,F
74,I
79,H
65,C
24,B
6,D
68,G
25,E
12,F
110,I
31,H
71,C
97,B
42,D
111,G
7,E
70,F
54,I
115,H
61,C
106,B
78,D
104,G
114,E
59,F
116,I
91,H
38,C
52,A
43,D
62,G
11,E
63,F
76,I
3,H
85,C
88,A
81,B
19,G
9,E
37,F
92,I
83,H
0,A
65,B
96,D
98,G
4,E
10,F
109,I
117,H
29,A
25,B
16,D
90,G
15,E
73,F
14,I
67,H
34,A
114,D
6,G
47,E
8,F
84,I
58,H
59,C
60,A
38,B
40,D
21,G
33,E
46,F
12,I
39,H
24,C
5,A
85,B
13,D
42,G
45,E
100,F
70,I
64,H
97,C
43,A
52,D
57,G
69,E
101,F
102,I
80,H
37,C
22,A
11,B
88,D
93,G
28,E
50,F
95,I
116,H
106,C
2,A
0,B
15,D
86,G
103,E
112,F
63,I
94,H
25,C
41,A
59,B
49,D
78,G
10,E
82,F
8,I
26,H
73,C
36,A
34,B
29,D
48,G
83,E
118,F
3,I
7,H
65,A
47,B
44,D
20,G
46,E
18,F
117,I
76,H
38,A
60,B
5,D
79,G
40,E
99,F
50,I
70,H
101,C
72,A
33,B
19,D
16,G
81,E
71,F
39,I
102,H
108,A
43,B
2,D
114,G
82,E
4,F
75,H
77,A
69,B
41,D
52,G
13,E
54,F
26,I
63,H
85,A
22,B
10,D
27,G
118,E
28,F
32,H
0,C
11,A
83,B
86,D
88,G
49,E
109,F
99,I
68,H
34,C
96,A
36,B
65,D
15,G
51,F
71,I
9,H
18,C
59,A
101,B
46,D
66,G
43,E
95,F
75,I
105,H
47,A
72,B
48,D
55,G
44,E
106,F
111,H
60,C
19,A
108,B
38,D
29,G
22,E
40,F
90,I
104,H
54,C
30,A
82,D
5,G
3,F
45,H
113,A
18,B
20,D
2,G
51,E
13,F
103,H
109,C
83,A
118,D
41,G
87,F
32,I
8,H
74,C
86,A
96,B
79,D
91,G
105,E
117,F
68,I
62,H
95,C
1,A
19,B
77,D
65,G
49,F
106,I
81,H
36,C
101,A
30,B
27,D
38,G
39,F
9,I
98,H
110,C
54,B
51,D
115,G
26,F
111,I
119,H
72,C
48,A
86,B
113,D
56,G
87,E
34,F
100,I
21,H
3,C
18,A
55,D
92,G
44,F
104,I
57,H
13,C
37,A
105,B
91,D
14,G
75,F
45,I
93,H
108,C
20,A
74,B
85,D
77,G
90,F
112,I
16,H
117,C
73,A
95,B
1,D
7,G
119,E
9,F
24,I
99,H
49,C
79,A
31,B
101,D
84,G
111,F
62,I
52,H
96,C
54,A
110,B
87,D
51,G
81,I
88,H
107,C
27,A
13,B
18,D
64,G
6,F
34,I
5,H
19,C
55,A
115,D
80,G
45,F
4,I
106,H
39,C
66,A
119,B
37,D
12,G
85,E
42,F
98,I
2,H
26,C
58,A
67,B
56,D
116,G
31,E
62,F
44,I
100,H
35,C
94,A
20,B
92,D
113,G
107,F
21,I
112,H
75,C
74,A
49,B
73,D
17,G
6,E
78,F
28,I
41,H
30,C
91,A
79,B
14,D
1,G
81,F
57,I
24,H
90,C
95,A
26,B
7,D
101,G
98,F
93,I
34,H
9,C
110,A
55,B
84,D
87,G
67,E
35,F
40,I
43,H
111,C
13,A
66,B
54,D
76,G
42,E
85,F
107,I
22,H
45,C
115,A
58,B
64,D
70,G
78,E
114,F
16,I
61,H
86,C
119,A
90,B
6,D
102,G
79,E
15,F
29,I
4,H
62,C
56,A
94,B
12,D
18,G
21,F
0,I
38,H
81,C
109,A
91,B
74,D
63,G
57,F
35,I
31,H
20,C
92,A
115,B
42,D
8,G
93,F
52,I
77,H
55,C
49,A
117,B
110,D
37,G
114,E
86,F
65,I
44,H
98,C
3,A
62,B
78,D
99,G
61,E
88,I
67,H
85,C
14,A
106,G
