crossroad,amount
B,39.199999999999996
A,9.0
D,9.6
G,4.5
G,9.799999999999999
H,6.0
H,9.0
H,13.799999999999999
I,5.2
C,46.0
B,6.0
A,10.2
D,7.8
D,10.2
D,10.799999999999999
D,13.799999999999999
D,16.2
G,16.799999999999997
H,12.0
H,19.8
I,8.6
C,14.0
C,17.0
C,18.0
B,12.6
B,15.399999999999999
B,18.2
B,23.099999999999998
A,20.4
D,22.8
G,28.0
H,19.2
I,7.6000000000000005
C,14.0
C,14.0
C,15.0
C,15.0
B,10.5
A,9.6
A,10.799999999999999
D,11.4
D,5.2
D,19.8
G,3.5
G,24.5
H,13.799999999999999
H,15.6
H,21.599999999999998
I,9.8
I,10.0
I,10.4
I,11.600000000000001
I,12.8
C,9.799999999999999
C,24.0
B,16.799999999999997
A,15.0
D,16.8
G,20.299999999999997
G,20.299999999999997
G,20.299999999999997
H,5.3999999999999995
H,9.6
H,17.4
I,8.0
C,16.0
C,19.0
B,13.299999999999999
A,12.0
D,13.799999999999999
D,15.6
G,19.599999999999998
G,0.0
G,10.8
G,19.599999999999998
H,7.0
I,3.0
C,18.0
C,21.0
B,14.7
B,17.6
A,14.399999999999999
D,0.0
D,16.8
D,26.4
D,27.0
D,33.6
D,43.8
G,61.199999999999996
H,6.0
H,6.0
H,9.0
H,6.0
H,5.3999999999999995
H,5.3999999999999995
H,6.3
H,4.8
H,4.2
H,3.5999999999999996
H,4.800000000000001
H,3.0
H,3.5999999999999996
H,3.5999999999999996
I,1.2000000000000002
C,7.0
B,4.8999999999999995
B,7.0
A,7.199999999999999
D,9.6
D,12.0
D,13.2
D,0.0
D,15.6
D,21.599999999999998
G,13.0
G,8.4
H,5.3999999999999995
H,5.3999999999999995
I,1.8
I,2.4000000000000004
C,15.0
C,22.0
C,26.0
C,27.0
C,29.0
B,21.6
A,19.8
D,9.6
G,9.6
H,4.8
H,4.2
H,4.2
H,4.2
H,4.2
H,4.8
H,4.8
H,5.3999999999999995
I,2.2
C,15.0
B,9.799999999999999
A,9.6
D,10.799999999999999
D,11.4
D,14.399999999999999
G,9.1
H,1.7999999999999998
H,3.5999999999999996
H,4.2
H,5.3999999999999995
H,7.199999999999999
H,6.6
H,7.199999999999999
I,2.8000000000000003
C,26.0
B,11.2
A,10.2
D,11.4
G,14.7
H,9.0
I,3.8000000000000003
I,6.0
I,8.4
I,12.8
C,14.0
C,16.0
B,11.2
A,10.2
D,11.4
D,15.6
G,16.799999999999997
H,9.6
H,11.4
I,4.4
C,14.0
B,9.799999999999999
A,13.0
A,9.0
A,10.799999999999999
A,13.799999999999999
D,15.6
G,20.299999999999997
H,19.8
I,9.4
C,11.0
C,11.0
B,7.699999999999999
B,10.5
B,14.7
B,18.9
A,16.8
D,18.599999999999998
G,14.0
H,2.4
H,4.2
H,3.6
H,9.6
H,16.8
H,19.8
I,8.200000000000001
I,11.8
I,17.0
C,16.0
C,16.0
C,17.0
B,11.899999999999999
A,11.4
D,12.6
D,17.4
G,24.5
H,10.2
H,24.599999999999998
I,2.6
I,2.4000000000000004
I,2.4000000000000004
C,12.0
C,12.0
C,17.0
C,19.0
C,22.0
B,22.0
A,0.0
D,20.4
D,22.8
D,25.8
D,10.0
D,31.799999999999997
G,48.3
H,5.3999999999999995
H,4.8
I,1.8
I,2.8000000000000003
I,5.1
C,20.0
C,21.0
C,19.0
C,18.0
C,16.0
C,16.0
C,16.0
C,14.0
C,13.0
C,12.0
C,12.0
C,11.0
C,11.0
C,11.0
C,11.0
C,11.0
C,13.0
C,14.0
C,15.0
C,19.0
B,13.299999999999999
A,13.2
A,16.2
D,22.2
D,28.2
D,31.799999999999997
D,36.6
G,9.1
G,9.799999999999999
H,10.5
H,3.6
H,13.799999999999999
I,5.0
I,5.800000000000001
C,37.0
B,25.9
A,28.799999999999997
D,9.0
D,0.0
G,12.6
H,4.8
H,6.0
H,7.199999999999999
H,18.0
I,3.2
I,4.4
C,30.0
B,21.7
A,9.6
D,14.4
D,11.4
D,13.799999999999999
D,13.799999999999999
D,13.799999999999999
D,13.799999999999999
D,15.0
G,12.6
G,3.6
G,12.6
G,12.6
G,12.6
H,1.7999999999999998
H,3.0
H,2.4
H,4.2
H,7.8
H,9.0
H,10.799999999999999
H,11.4
I,4.6000000000000005
C,42.0
B,10.5
A,9.6
D,8.4
D,9.0
D,9.6
D,10.799999999999999
D,11.4
D,12.6
D,13.2
G,17.5
H,16.8
I,6.6000000000000005
I,7.0
I,6.2
I,7.2
I,6.800000000000001
I,7.2
C,14.0
B,9.799999999999999
A,9.0
D,9.0
D,10.2
G,8.399999999999999
G,8.399999999999999
H,4.2
H,19.2
I,8.200000000000001
C,14.0
B,9.799999999999999
A,7.8
A,7.8
A,7.8
D,5.3999999999999995
D,6.0
D,6.6
D,7.199999999999999
G,7.699999999999999
G,7.699999999999999
H,4.2
H,1.2000000000000002
H,10.0
I,5.800000000000001
C,12.6
C,14.0
C,5.6000000000000005
C,15.0
C,14.0
C,9.1
C,13.0
C,13.0
B,8.399999999999999
B,12.6
B,14.7
B,18.9
A,12.5
A,15.6
D,17.4
D,24.8
G,21.7
H,13.799999999999999
H,13.799999999999999
H,12.6
H,0.0
H,9.6
H,8.4
H,6.0
H,4.8
H,2.4
H,1.7999999999999998
H,0.1
H,1.2
H,0.9
H,0.6
H,1.2
H,0.0
H,0.0
H,0.6
I,0.4
I,10.4
C,16.0
C,19.0
B,13.299999999999999
A,12.6
D,13.2
G,15.3
H,7.199999999999999
I,3.0
I,3.2
I,3.4000000000000004
I,3.4000000000000004
I,4.0
I,4.2
I,4.6000000000000005
I,4.800000000000001
I,5.2
I,14.0
C,30.0
B,21.7
A,20.4
D,22.8
D,24.599999999999998
G,37.099999999999994
H,7.8
H,7.8
I,2.2
I,2.2
I,2.2
I,2.6
I,2.6
C,16.0
C,16.0
C,0.0
C,6.0
C,16.0
C,17.0
C,17.0
C,6.800000000000001
C,20.0
C,20.0
C,21.0
C,22.0
C,22.0
C,21.0
C,4.0
C,20.0
C,22.0
C,21.0
C,21.0
C,21.0
B,14.7
A,13.799999999999999
D,15.0
D,22.2
D,28.2
G,7.0
H,4.8
H,4.8
I,1.6
I,2.4000000000000004
C,15.0
B,10.5
A,12.0
D,7.8
G,6.3
H,3.0
I,1.2000000000000002
C,8.0
C,13.0
B,8.399999999999999
B,14.0
A,9.0
A,10.2
D,10.2
D,10.799999999999999
D,11.4
G,13.299999999999999
G,14.0
H,6.6
H,10.799999999999999
